filename,class
aadbdnofk.wav,burglarAlarm
aanfbhi.wav,other
abqgk.wav,other
acsfnc.wav,emergencyAlarm
acvadjj.wav,burglarAlarm
acwuhmodf.wav,fireAlarm
adjsb.wav,emergencyAlarm
adnevnz.wav,fireAlarm
adqlsqdza.wav,fireAlarm
aehdsfqaq.wav,emergencyAlarm
affeyn.wav,burglarAlarm
agjnzp.wav,burglarAlarm
agwpzde.wav,other
ahhxqg.wav,fireAlarm
ahhxqgfvmk.wav,other
ahuhrxmqi.wav,fireAlarm
ahyckj.wav,other
aighsnl.wav,emergencyAlarm
aihhrp.wav,burglarAlarm
aiuar.wav,other
aivhpgcw.wav,emergencyAlarm
ajbbbi.wav,other
aktmispdzv.wav,burglarAlarm
akvpgzojtq.wav,fireAlarm
akvut.wav,burglarAlarm
alvwazgsv.wav,other
amghp.wav,fireAlarm
amlvv.wav,burglarAlarm
anaez.wav,fireAlarm
andei.wav,emergencyAlarm
anufmlw.wav,emergencyAlarm
anwwvuy.wav,fireAlarm
aosmog.wav,other
apboek.wav,burglarAlarm
apydjei.wav,fireAlarm
aruhewbn.wav,emergencyAlarm
atgqasteo.wav,emergencyAlarm
atilu.wav,other
atleozgmwp.wav,fireAlarm
atyvna.wav,fireAlarm
aucqnl.wav,burglarAlarm
auwtyqr.wav,other
avhkzbywq.wav,burglarAlarm
awoke.wav,burglarAlarm
axgdwiu.wav,other
axhbptn.wav,fireAlarm
axhzhvg.wav,burglarAlarm
ayojfotfz.wav,fireAlarm
azljje.wav,emergencyAlarm
aznczfirtp.wav,burglarAlarm
bagskaevfm.wav,fireAlarm
barrvr.wav,fireAlarm
baxqn.wav,emergencyAlarm
bbmrpwhl.wav,emergencyAlarm
bbsyu.wav,burglarAlarm
bclnvtz.wav,emergencyAlarm
bcuvsymse.wav,fireAlarm
bdbqzwjvoo.wav,emergencyAlarm
bekxiu.wav,burglarAlarm
benreycok.wav,emergencyAlarm
bfxxlqx.wav,burglarAlarm
bgniqdi.wav,burglarAlarm
bhhzw.wav,burglarAlarm
bimbxo.wav,fireAlarm
bixqqedhrv.wav,burglarAlarm
bjhpmee.wav,fireAlarm
bjmwvqaw.wav,emergencyAlarm
bkochh.wav,burglarAlarm
bldbfd.wav,burglarAlarm
blsjxg.wav,fireAlarm
bmzhi.wav,emergencyAlarm
bnbjfogfnh.wav,emergencyAlarm
bncvw.wav,other
bngexlk.wav,emergencyAlarm
bnglac.wav,burglarAlarm
bnyzk.wav,other
bolvndbt.wav,burglarAlarm
boyjbjx.wav,other
bptlbc.wav,fireAlarm
bqfwswypq.wav,other
bqtces.wav,burglarAlarm
brlwifbl.wav,other
bslqufpe.wav,other
btgoxin.wav,fireAlarm
btsdofct.wav,emergencyAlarm
buefhzlvvw.wav,fireAlarm
bufgjty.wav,burglarAlarm
bviixbnjj.wav,other
bvqmpoxbac.wav,emergencyAlarm
bvydrsb.wav,other
bwcogfeqhx.wav,fireAlarm
bwgnj.wav,other
bwnhbx.wav,fireAlarm
bwvbgdvuya.wav,burglarAlarm
bzeeuz.wav,burglarAlarm
cbepz.wav,fireAlarm
ccwblmopz.wav,emergencyAlarm
cdfudszoip.wav,fireAlarm
cdoaqrwt.wav,other
ceypml.wav,other
cfbus.wav,burglarAlarm
cfdobcgbx.wav,fireAlarm
cfvnyix.wav,fireAlarm
cgaisc.wav,fireAlarm
cgxviy.wav,emergencyAlarm
chccyy.wav,emergencyAlarm
chywyuvx.wav,emergencyAlarm
ciorgkqcud.wav,burglarAlarm
cixudwt.wav,emergencyAlarm
cjbtwi.wav,emergencyAlarm
cjrlihr.wav,other
ckmhwnvsv.wav,emergencyAlarm
cktzawsk.wav,other
clmzwzkxf.wav,fireAlarm
cmtizx.wav,fireAlarm
cmxptl.wav,emergencyAlarm
cnboihq.wav,other
cncvfsd.wav,fireAlarm
cndhidjmy.wav,fireAlarm
cnhzp.wav,emergencyAlarm
cnpfneditk.wav,emergencyAlarm
cojcqdap.wav,burglarAlarm
cokhmlb.wav,emergencyAlarm
corhmta.wav,fireAlarm
cpnsxwih.wav,fireAlarm
cptngdkuf.wav,burglarAlarm
cqkxf.wav,emergencyAlarm
cqxtivfg.wav,emergencyAlarm
cslhnv.wav,fireAlarm
csprnh.wav,burglarAlarm
cufzjcko.wav,fireAlarm
cuglqndndb.wav,emergencyAlarm
culha.wav,other
cuqnnven.wav,fireAlarm
curqq.wav,fireAlarm
cvgpcnqtee.wav,other
cvltagmb.wav,other
cxchlqs.wav,other
cxlbocazxu.wav,fireAlarm
cxvnmcpez.wav,fireAlarm
cxxfzjct.wav,other
cyhsquycdp.wav,emergencyAlarm
cypufeoli.wav,emergencyAlarm
cytdqgi.wav,emergencyAlarm
czjbcpzgt.wav,emergencyAlarm
czzolewz.wav,fireAlarm
daxnbddk.wav,emergencyAlarm
dbkbnu.wav,other
dcapb.wav,other
dcljsot.wav,emergencyAlarm
ddgljls.wav,other
ddypn.wav,fireAlarm
dewninvjpp.wav,other
dflyxzyyv.wav,emergencyAlarm
dgfxe.wav,emergencyAlarm
dgtaowwz.wav,emergencyAlarm
dgzwky.wav,fireAlarm
ditruwfijo.wav,other
diwav.wav,emergencyAlarm
diygehqnc.wav,burglarAlarm
djeyoujq.wav,other
dkcolrzi.wav,emergencyAlarm
dkzvdpctv.wav,emergencyAlarm
dlntdjrxaj.wav,burglarAlarm
dlppp.wav,emergencyAlarm
dmoqlle.wav,fireAlarm
dmvmudfdxt.wav,fireAlarm
dnbpg.wav,burglarAlarm
dndwkds.wav,emergencyAlarm
dnnkpmcvl.wav,other
dooqhdxsq.wav,burglarAlarm
dozmuof.wav,fireAlarm
dpqjnorvi.wav,other
dpxzrdqc.wav,emergencyAlarm
dpyfcntxr.wav,burglarAlarm
dqfsvsbejf.wav,burglarAlarm
dqopyaptlc.wav,fireAlarm
drfqj.wav,fireAlarm
dskrzmofv.wav,emergencyAlarm
dtmbkz.wav,fireAlarm
duacewwhqb.wav,emergencyAlarm
dvngq.wav,fireAlarm
dvqdeceedp.wav,other
dvuokci.wav,other
dwocukfmwh.wav,fireAlarm
dwreqhrcly.wav,other
dxbdzvohh.wav,burglarAlarm
dxdeba.wav,burglarAlarm
dzmlfd.wav,other
eajmr.wav,emergencyAlarm
ebbqer.wav,emergencyAlarm
ebojevx.wav,other
ebufzzc.wav,burglarAlarm
eccrqmna.wav,burglarAlarm
ecxocz.wav,other
edagmket.wav,fireAlarm
edrrwz.wav,other
edvzcghff.wav,other
efodrpvh.wav,burglarAlarm
eftcawp.wav,fireAlarm
egdrcsojxv.wav,other
ehbiezws.wav,fireAlarm
ehcglqlglo.wav,other
ehdduo.wav,emergencyAlarm
ejbjwp.wav,fireAlarm
ekqtn.wav,burglarAlarm
eledkrgc.wav,emergencyAlarm
emeoctgg.wav,other
emfpq.wav,other
emiffrvc.wav,fireAlarm
emifnb.wav,other
emyklggnoh.wav,burglarAlarm
encgiyicoo.wav,other
enxacdobfl.wav,emergencyAlarm
eoitjd.wav,burglarAlarm
eoxbnueu.wav,fireAlarm
eoxgwmtyhn.wav,emergencyAlarm
epnvsrflw.wav,burglarAlarm
