filename,class
abtvska.wav,babycry
adsqotdlq.wav,babycry
aftqwuc.wav,babycry
agabrn.wav,babycry
aghlcareng.wav,babycry
ahppkqj.wav,babycry
aijtmgdr.wav,babycry
amebgtgraq.wav,babycry
anfjl.wav,babycry
apcblz.wav,babycry
apvtq.wav,babycry
aqabgjizz.wav,babycry
atekvj.wav,babycry
autmv.wav,babycry
awyqd.wav,babycry
azieztflfo.wav,babycry
bhmip.wav,babycry
bjfmoigh.wav,babycry
bjjbhdgibg.wav,babycry
bjwprll.wav,babycry
boeakyifap.wav,babycry
bptckibydd.wav,babycry
buggvew.wav,babycry
bvncixqq.wav,babycry
bxhhehcljp.wav,babycry
cafvxblwt.wav,babycry
cagxi.wav,babycry
cbyeofwmdd.wav,babycry
ckudwrouxs.wav,babycry
cliawlx.wav,babycry
cokxc.wav,babycry
cqiwkpfj.wav,babycry
cqqnwhlaim.wav,babycry
cqrufj.wav,babycry
crsyd.wav,babycry
csycj.wav,babycry
cvptwwbyi.wav,babycry
cxfratifab.wav,babycry
cxkvhtgqfv.wav,babycry
cyedhvaax.wav,babycry
cyscfda.wav,babycry
dapee.wav,babycry
ddcphwxro.wav,babycry
ddzol.wav,babycry
dfellzgq.wav,babycry
dggqv.wav,babycry
disuuho.wav,babycry
djrpxkgzgp.wav,babycry
dmmklqyvzm.wav,babycry
dnbayfodm.wav,babycry
dnxwi.wav,babycry
dpwcgt.wav,babycry
dqbtktssmc.wav,babycry
drdajimfw.wav,babycry
drxevjhzv.wav,babycry
dscahhwid.wav,babycry
dsthoxkxk.wav,babycry
durya.wav,babycry
dyfluxex.wav,babycry
dzjjkeygn.wav,babycry
eagybl.wav,babycry
ecrdphwvrq.wav,babycry
eeisgksgq.wav,babycry
eeoaeaqlo.wav,babycry
egbhkn.wav,babycry
egkzfhm.wav,babycry
eixwiwqd.wav,babycry
ekipb.wav,babycry
eneqcwxod.wav,babycry
eonkxtcf.wav,babycry
epqfycetcd.wav,babycry
ersazmmwa.wav,babycry
eshewkd.wav,babycry
ewhvzn.wav,babycry
ezogjbsukp.wav,babycry
faklfosw.wav,babycry
fbkica.wav,babycry
fczca.wav,babycry
ficcpgy.wav,babycry
fjpqi.wav,babycry
fkczhp.wav,babycry
footn.wav,babycry
fqrkrgrl.wav,babycry
fsruubh.wav,babycry
ftxxx.wav,babycry
fuavpbw.wav,babycry
gahntvd.wav,babycry
gdzol.wav,babycry
gefgxznqa.wav,babycry
geovxseux.wav,babycry
gexxpubece.wav,babycry
gezrnyhkl.wav,babycry
gfejefze.wav,babycry
gfohnil.wav,babycry
ghqnszpr.wav,babycry
gkicukfezf.wav,babycry
gmujdrliw.wav,babycry
gtuwwtqhi.wav,babycry
guuuplbp.wav,babycry
gwmmxxwni.wav,babycry
gxkqdsss.wav,babycry
gynwal.wav,babycry
hbrgsnwfyq.wav,babycry
helecoyuna.wav,babycry
hgdiq.wav,babycry
hhvtnwv.wav,babycry
hipeeo.wav,babycry
hkirh.wav,babycry
hpddvhwvy.wav,babycry
hqqkja.wav,babycry
hqruwfxkpx.wav,babycry
hqsbjci.wav,babycry
hsmxvrn.wav,babycry
hsrrgtgflv.wav,babycry
hsvkcbwq.wav,babycry
hzmobc.wav,babycry
iebnovfpau.wav,babycry
ifimumplj.wav,babycry
ihwtzx.wav,babycry
imtqesoojr.wav,babycry
infrdkt.wav,babycry
iqdaf.wav,babycry
irhdkoit.wav,babycry
isdzbwuc.wav,babycry
iuucrplwn.wav,babycry
ivfxp.wav,babycry
ixlfn.wav,babycry
ixunbd.wav,babycry
izmqrdk.wav,babycry
jcpnhsgdo.wav,babycry
jeedz.wav,babycry
jfzqt.wav,babycry
jlxwoaddv.wav,babycry
jmfpngud.wav,babycry
joicdxq.wav,babycry
jsltkikbyp.wav,babycry
jtrwu.wav,babycry
jubmnnfwk.wav,babycry
jumkezdft.wav,babycry
jvfqgbr.wav,babycry
jwsnksm.wav,babycry
jxlqkx.wav,babycry
jzhhnqwng.wav,babycry
jzryep.wav,babycry
kahdv.wav,babycry
kazxxkg.wav,babycry
kbbiaaz.wav,babycry
kdymtemmuz.wav,babycry
kdyzyxgjsk.wav,babycry
khhnpmfw.wav,babycry
kimkl.wav,babycry
kmtrad.wav,babycry
kngymop.wav,babycry
komlqzoxd.wav,babycry
kpvzwvoay.wav,babycry
kqfzgms.wav,babycry
ksabs.wav,babycry
ksjxnrwjsf.wav,babycry
kslnjt.wav,babycry
ktzuruymy.wav,babycry
kutwoow.wav,babycry
kwrfrgvhsx.wav,babycry
kxbjl.wav,babycry
kzgbnu.wav,babycry
ladmklqocj.wav,babycry
lawqc.wav,babycry
lbcrnylw.wav,babycry
lcinr.wav,babycry
ldbkhmta.wav,babycry
lgfjgnp.wav,babycry
lgtzyifh.wav,babycry
liozzn.wav,babycry
loklvb.wav,babycry
lrqhpv.wav,babycry
lrrxalsc.wav,babycry
lssiasvbpe.wav,babycry
ltrddbml.wav,babycry
lwbli.wav,babycry
lyccstmk.wav,babycry
