filename,class
aakcykkr.wav,other
abtvska.wav,babycry
abvazw.wav,other
adsarg.wav,other
adsqotdlq.wav,babycry
aeajdmpehw.wav,other
aekscque.wav,other
afezems.wav,other
aftqwuc.wav,babycry
agabrn.wav,babycry
aghlcareng.wav,babycry
agnfeygm.wav,other
ahppkqj.wav,babycry
ahwqcdb.wav,other
aijtmgdr.wav,babycry
ajiyfmqwa.wav,other
ajrcg.wav,other
amebgtgraq.wav,babycry
anfjl.wav,babycry
anoell.wav,other
apcblz.wav,babycry
apvtq.wav,babycry
aqabgjizz.wav,babycry
ariqmcyyke.wav,other
atekvj.wav,babycry
aubikljwd.wav,other
auqobmakfe.wav,other
autmv.wav,babycry
auuwpp.wav,other
avavazzx.wav,other
avfzjhn.wav,other
avnjmqywe.wav,other
avtvj.wav,other
awyqd.wav,babycry
axhyroo.wav,other
ayouv.wav,other
azieztflfo.wav,babycry
bcdoj.wav,other
bdrlazi.wav,other
bgmpde.wav,other
bhmip.wav,babycry
bifkm.wav,other
bjfmoigh.wav,babycry
bjhvyv.wav,other
bjjbhdgibg.wav,babycry
bjlfbaka.wav,other
bjttektg.wav,other
bjwprll.wav,babycry
boeakyifap.wav,babycry
bpjpmpy.wav,other
bptckibydd.wav,babycry
bqzdg.wav,other
bsspxrvk.wav,other
buggvew.wav,babycry
bupnvqdv.wav,other
bvncixqq.wav,babycry
bwuddkdzvr.wav,other
bxhhehcljp.wav,babycry
bzdcm.wav,other
bzssbemebh.wav,other
bzzbsloikh.wav,other
cafvxblwt.wav,babycry
cagxi.wav,babycry
cbaoh.wav,other
cbnuyhruvy.wav,other
cbyeofwmdd.wav,babycry
cdiix.wav,other
cduyhcdurk.wav,other
cgxzmeitkk.wav,other
ckccorgzt.wav,other
ckudwrouxs.wav,babycry
cliawlx.wav,babycry
cnfdpxryw.wav,other
cokxc.wav,babycry
cqiwkpfj.wav,babycry
cqqnwhlaim.wav,babycry
cqrufj.wav,babycry
crjqnlz.wav,other
crsyd.wav,babycry
csycj.wav,babycry
ctqwp.wav,other
cvptwwbyi.wav,babycry
cxfratifab.wav,babycry
cxkvhtgqfv.wav,babycry
cyedhvaax.wav,babycry
cyscfda.wav,babycry
dapee.wav,babycry
ddcphwxro.wav,babycry
ddzol.wav,babycry
dfellzgq.wav,babycry
dfheerycb.wav,other
dfsnekm.wav,other
dfvup.wav,other
dfybcncvbb.wav,other
dggqv.wav,babycry
disuuho.wav,babycry
djanfk.wav,other
djrpxkgzgp.wav,babycry
dmdeo.wav,other
dmmklqyvzm.wav,babycry
dnbayfodm.wav,babycry
dneal.wav,other
dnxwi.wav,babycry
dpfjw.wav,other
dpwcgt.wav,babycry
dqbtktssmc.wav,babycry
drdajimfw.wav,babycry
drpihybaar.wav,other
drxevjhzv.wav,babycry
dscahhwid.wav,babycry
dsefn.wav,other
dsthoxkxk.wav,babycry
dtwja.wav,other
duglhrbyce.wav,other
durya.wav,babycry
dyfluxex.wav,babycry
dzjjkeygn.wav,babycry
eagybl.wav,babycry
eaqiyo.wav,other
ecbcpxzopb.wav,other
eciqjeeklc.wav,other
ecrdphwvrq.wav,babycry
eeisgksgq.wav,babycry
eeoaeaqlo.wav,babycry
egbhkn.wav,babycry
egkzfhm.wav,babycry
ehdpe.wav,other
eixshtpmrv.wav,other
eixwiwqd.wav,babycry
ekipb.wav,babycry
elvqqafo.wav,other
emgdmd.wav,other
emokauroz.wav,other
emymdgtd.wav,other
eneqcwxod.wav,babycry
enstgprm.wav,other
eonkxtcf.wav,babycry
eplctc.wav,other
epqfycetcd.wav,babycry
eprrfkim.wav,other
eqorfyzfj.wav,other
ersazmmwa.wav,babycry
eshewkd.wav,babycry
ewhvzn.wav,babycry
exbkl.wav,other
ezaofp.wav,other
ezogjbsukp.wav,babycry
ezujw.wav,other
faklfosw.wav,babycry
fazyimzzi.wav,other
fbkica.wav,babycry
fclvsxp.wav,other
fczca.wav,babycry
ffidzgmyz.wav,other
fftke.wav,other
ficcpgy.wav,babycry
filez.wav,other
fjpqi.wav,babycry
fkczhp.wav,babycry
fkkfsc.wav,other
footn.wav,babycry
fqrkrgrl.wav,babycry
fspzr.wav,other
fsruubh.wav,babycry
ftitjr.wav,other
ftxxx.wav,babycry
fuavpbw.wav,babycry
fwbpgz.wav,other
fzpfrgl.wav,other
gahntvd.wav,babycry
gaskr.wav,other
gbsse.wav,other
gcpjmfl.wav,other
gdzol.wav,babycry
geekhdan.wav,other
gefgxznqa.wav,babycry
geovxseux.wav,babycry
gexxpubece.wav,babycry
gezrnyhkl.wav,babycry
gfejefze.wav,babycry
gfohnil.wav,babycry
ghqnszpr.wav,babycry
gizxwo.wav,other
gjjjo.wav,other
gjoeagjc.wav,other
gkicukfezf.wav,babycry
gmujdrliw.wav,babycry
gokywvwz.wav,other
gpxrqvgost.wav,other
gslhb.wav,other
gttum.wav,other
gtuwwtqhi.wav,babycry
guuuplbp.wav,babycry
gwmmxxwni.wav,babycry
gxbltn.wav,other
gxkqdsss.wav,babycry
gynwal.wav,babycry
gzixxroij.wav,other
gzxls.wav,other
hbrgsnwfyq.wav,babycry
hbtdyk.wav,other
hchkkz.wav,other
hckoff.wav,other
helecoyuna.wav,babycry
hflexc.wav,other
hgdiq.wav,babycry
hhnyahad.wav,other
hhvtnwv.wav,babycry
hipeeo.wav,babycry
hipjvcrya.wav,other
hjtumeuxvu.wav,other
hjuowtrqup.wav,other
hkirh.wav,babycry
hmuahjnse.wav,other
hngxlfj.wav,other
hpddvhwvy.wav,babycry
hpjmosmkgc.wav,other
hqqkja.wav,babycry
hqruwfxkpx.wav,babycry
hqsbjci.wav,babycry
hsmxvrn.wav,babycry
hsrrgtgflv.wav,babycry
hsvkcbwq.wav,babycry
hvgpirwvhq.wav,other
hvksryps.wav,other
hvlkuuqda.wav,other
hwknuxj.wav,other
hwswcsjbia.wav,other
hzkmvtdjgn.wav,other
hzmobc.wav,babycry
hzsypdyfc.wav,other
idvtkwgf.wav,other
iebnovfpau.wav,babycry
ieufvl.wav,other
ifimumplj.wav,babycry
igeqxrp.wav,other
ihiuoid.wav,other
ihwtzx.wav,babycry
iigrfpv.wav,other
ikmjhrbyzl.wav,other
ikrsgma.wav,other
imtqesoojr.wav,babycry
imwviea.wav,other
infrdkt.wav,babycry
insegt.wav,other
ipjjwlrmnl.wav,other
ippokiacp.wav,other
iqdaf.wav,babycry
iqiuugvv.wav,other
iquhifk.wav,other
irhdkoit.wav,babycry
irtjhuooy.wav,other
isdzbwuc.wav,babycry
isvtuwps.wav,other
itdzbifb.wav,other
iuucrplwn.wav,babycry
ivfxp.wav,babycry
ivvxu.wav,other
ixlfn.wav,babycry
ixudeb.wav,other
ixunbd.wav,babycry
izmqrdk.wav,babycry
jadgugcn.wav,other
jcmqz.wav,other
jcpnhsgdo.wav,babycry
jdbhywf.wav,other
jdqgewd.wav,other
jeedz.wav,babycry
jfzqt.wav,babycry
jgylj.wav,other
jhoag.wav,other
jhpppxbox.wav,other
jhzzptld.wav,other
jjmrotam.wav,other
jjskcm.wav,other
jlxwoaddv.wav,babycry
jmcmz.wav,other
jmfpngud.wav,babycry
jmoulsz.wav,other
jofpyzrcj.wav,other
joicdxq.wav,babycry
jordajl.wav,other
jplerp.wav,other
jsltkikbyp.wav,babycry
jsofsa.wav,other
jtgknyhyk.wav,other
jtrwu.wav,babycry
jtwjagd.wav,other
jubmnnfwk.wav,babycry
jumkezdft.wav,babycry
jvfqgbr.wav,babycry
jwsnksm.wav,babycry
jxlblxfhrj.wav,other
jxlqkx.wav,babycry
jyacbbm.wav,other
jyptdf.wav,other
jzhhnqwng.wav,babycry
jzryep.wav,babycry
jzuxwcro.wav,other
kahdv.wav,babycry
kazxxkg.wav,babycry
kbbiaaz.wav,babycry
kdymtemmuz.wav,babycry
kdyzyxgjsk.wav,babycry
kglugsz.wav,other
khhnpmfw.wav,babycry
kimkl.wav,babycry
kkiixynx.wav,other
kldgshje.wav,other
klglk.wav,other
kmtrad.wav,babycry
kngymop.wav,babycry
knuuf.wav,other
knyau.wav,other
kokcwvcmrk.wav,other
kolfn.wav,other
komlqzoxd.wav,babycry
koskucyke.wav,other
koxmbrp.wav,other
kpksbp.wav,other
kpvzwvoay.wav,babycry
kqfzgms.wav,babycry
krnangz.wav,other
ksabs.wav,babycry
ksjxnrwjsf.wav,babycry
kslnjt.wav,babycry
ktzuruymy.wav,babycry
kujrtegy.wav,other
kuqdymxi.wav,other
kutwoow.wav,babycry
kuvem.wav,other
kwrfrgvhsx.wav,babycry
kxbjl.wav,babycry
kzgbnu.wav,babycry
kzqizyl.wav,other
ladmklqocj.wav,babycry
lawqc.wav,babycry
lbcrnylw.wav,babycry
lbfrayiz.wav,other
lcinr.wav,babycry
ldbkhmta.wav,babycry
ldedjva.wav,other
lfcundvxq.wav,other
lgfjgnp.wav,babycry
lgsrx.wav,other
lgtzyifh.wav,babycry
liozzn.wav,babycry
lklgqvioev.wav,other
lklixreo.wav,other
llvinu.wav,other
llvznobltv.wav,other
loklvb.wav,babycry
lowmongqhb.wav,other
loyyq.wav,other
lpubd.wav,other
lrqhpv.wav,babycry
lrrxalsc.wav,babycry
lsoyxjtdta.wav,other
lssiasvbpe.wav,babycry
ltrddbml.wav,babycry
lubwgpcgb.wav,other
luqcaqhmv.wav,other
lvdhghgm.wav,other
lvkyhee.wav,other
lvnlwl.wav,other
lwbli.wav,babycry
lyccstmk.wav,babycry
lysuo.wav,babycry
lzdgqvca.wav,other
lzetdx.wav,babycry
lzgxot.wav,other
lztgl.wav,other
maasvnhau.wav,other
mamdkey.wav,babycry
mbrkhltu.wav,other
mcbyj.wav,babycry
mcysptt.wav,babycry
mdgtofx.wav,other
mdkatoe.wav,other
mdnobmj.wav,babycry
mearu.wav,babycry
mejnyc.wav,other
mfiyvgnha.wav,other
mfpypmcobb.wav,other
mgekxhh.wav,other
miehzhjmw.wav,other
mjbjvp.wav,babycry
mkemg.wav,other
mkkhzsen.wav,babycry
mmbxg.wav,babycry
mmlarmp.wav,babycry
mnmylsusz.wav,other
mnuie.wav,babycry
mojxy.wav,babycry
mpoxyixo.wav,babycry
mqhnuqkut.wav,other
mqooibrsz.wav,other
mrgtaxkb.wav,babycry
mscqrkc.wav,babycry
mtmji.wav,other
muqvfjeaph.wav,babycry
mvhvizle.wav,other
mvkmrho.wav,other
mxkuggp.wav,other
nblbobsua.wav,other
ndauzbu.wav,other
ndjzrodpj.wav,other
ndwion.wav,other
neeywa.wav,babycry
ngmmazijr.wav,other
nhcit.wav,other
nhrxnn.wav,other
nihukng.wav,babycry
niiokfqw.wav,other
nilihwrn.wav,babycry
njowuffule.wav,other
nkzdmo.wav,babycry
nlkoawbhwj.wav,babycry
nlsfe.wav,babycry
nlxvye.wav,other
nmttjaerv.wav,other
nneicq.wav,babycry
nnlibljf.wav,babycry
nodbsrp.wav,babycry
noqsmzxvs.wav,babycry
nqftgt.wav,babycry
nqpstgaui.wav,babycry
nrakg.wav,other
nsckwlvcq.wav,other
ntdxob.wav,other
ntpfvvdto.wav,other
ntwncth.wav,other
nuslflnja.wav,babycry
nvrvrir.wav,babycry
nvvfpkpb.wav,other
nzozfjd.wav,babycry
nzykcjwo.wav,other
oamcqol.wav,other
obigikrx.wav,other
ocqgwbhu.wav,babycry
oerzn.wav,babycry
oewoaxcw.wav,other
ohcywv.wav,other
ohufbfzcku.wav,babycry
oiojlqbbbk.wav,other
oixhhxhoa.wav,babycry
okajr.wav,babycry
okdpbnz.wav,babycry
okegdlt.wav,other
okivegbb.wav,other
okxgsu.wav,babycry
olmwxyhz.wav,babycry
olobnpel.wav,other
omujxt.wav,other
omwynvhxw.wav,other
ondiliprlf.wav,babycry
opkgckh.wav,other
oqdumsaed.wav,other
oqefm.wav,other
oquhfqscpt.wav,other
oqwuntlrm.wav,other
ordti.wav,babycry
orkshb.wav,babycry
osctve.wav,babycry
osiuqbfjd.wav,other
osple.wav,other
osqjqfho.wav,other
ostukuyzd.wav,other
otdifcdlcq.wav,other
otmsw.wav,babycry
oxkpri.wav,babycry
oymwocbnfr.wav,babycry
ozawzbysx.wav,other
ozqugevisp.wav,other
peszix.wav,other
pfchyrg.wav,other
pfwidyvltn.wav,other
pgpxot.wav,other
pgtauhgalk.wav,other
pinzmja.wav,babycry
pjpre.wav,other
pkzwsjqvk.wav,other
plbcxsclmp.wav,babycry
plkhtevheo.wav,other
plpjk.wav,babycry
pndwitso.wav,babycry
podsopc.wav,babycry
ponvtnvie.wav,other
ppbmgrybns.wav,other
ppizt.wav,babycry
pqzurjoz.wav,babycry
psdvo.wav,babycry
pvxhxih.wav,babycry
pxjpwjbots.wav,other
pycekfvso.wav,babycry
pyiakk.wav,other
pzpkrhe.wav,other
qcgwews.wav,other
qcinjgcjoj.wav,other
qcreyb.wav,babycry
qddkitv.wav,other
qdefnty.wav,other
qdligc.wav,other
qgibyxkz.wav,other
qgxgjvryxw.wav,other
qhyww.wav,babycry
qiglqbkf.wav,other
qjjjxstwoq.wav,babycry
qjvylzwqla.wav,babycry
qkdqta.wav,babycry
qkubxcw.wav,babycry
qnlxn.wav,babycry
qoydtttzz.wav,babycry
qpbpxebr.wav,other
qpfnuea.wav,babycry
qplogapinz.wav,other
qprnsknfeg.wav,babycry
qreclz.wav,other
qryuhhqk.wav,babycry
qscjds.wav,other
qscsujbqfy.wav,other
qtffdjog.wav,other
qttmmqjeq.wav,other
qtzuso.wav,babycry
quupjqxmx.wav,babycry
quyrkgjk.wav,other
qviecpzzcz.wav,other
qvjmsgpygw.wav,babycry
qvorbp.wav,babycry
qwbhbomos.wav,babycry
qxnqd.wav,babycry
qykassca.wav,other
qytsyhn.wav,other
qzbrqquj.wav,babycry
rdklfqvx.wav,other
relbt.wav,babycry
rguei.wav,babycry
rhhmke.wav,babycry
rjesvu.wav,babycry
rjoon.wav,other
rjsavdjfhh.wav,other
rkijoljz.wav,other
rlubbkue.wav,babycry
rmfsrrh.wav,babycry
rnljmluhfk.wav,babycry
rnrexcjb.wav,other
rqfvipvpya.wav,babycry
rqlczbi.wav,other
rqsfdjspk.wav,babycry
rrdhndcst.wav,other
rresuvo.wav,babycry
rrgmvgq.wav,other
rrsvpmc.wav,other
rsyfhi.wav,other
rtavnceiom.wav,babycry
rtfeqjqyln.wav,other
ruivamlxhe.wav,babycry
ruqkej.wav,other
rvzmrxdc.wav,other
rxmrg.wav,babycry
ryflt.wav,other
ryjrp.wav,babycry
sddqiauh.wav,other
secfxfde.wav,other
sewdwnwsf.wav,other
